"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"07.12.2008/2009","Estrella Roja",0,,"Dep. Anzoategui",0,,"Primera Division"
"07.12.2008/2009","Minerven",2,,"Lara",0,,"Primera Division"
"07.12.2008/2009","U. A. Maracaibo",2,,"Aragua",3,,"Primera Division"
"07.12.2008/2009","Zamora",2,,"Zulia",0,,"Primera Division"
"03.12.2008/2009","Petare",1,,"Portuguesa",1,,"Primera Division"
"03.12.2008/2009","Zulia",2,,"U. A. Maracaibo",1,,"Primera Division"
"30.11.2008/2009","Aragua",0,,"Petare",2,,"Primera Division"
"30.11.2008/2009","Dep. Anzoategui",2,,"Zamora",1,,"Primera Division"
"30.11.2008/2009","Caracas",0,,"Monagas",2,,"Primera Division"
"30.11.2008/2009","Estudiantes Merida",1,,"Estrella Roja",0,,"Primera Division"
"30.11.2008/2009","Lara",2,,"Dep. Tachira",2,,"Primera Division"
"30.11.2008/2009","Llaneros",1,,"Carabobo",1,,"Primera Division"
"30.11.2008/2009","Mineros",3,,"U. A. Maracaibo",1,,"Primera Division"
"30.11.2008/2009","Portuguesa",0,,"Minerven",2,,"Primera Division"
"30.11.2008/2009","Zulia",1,,"El Vigia",2,,"Primera Division"
"19.11.2008/2009","Carabobo",1,,"Aragua",3,,"Primera Division"
"16.11.2008/2009","Carabobo",1,,"Lara",0,,"Primera Division"
"16.11.2008/2009","U. A. Maracaibo",2,,"Caracas",1,,"Primera Division"
"16.11.2008/2009","Dep. Tachira",9,,"Portuguesa",2,,"Primera Division"
"16.11.2008/2009","El Vigia",1,,"Dep. Anzoategui",0,,"Primera Division"
"16.11.2008/2009","Minerven",2,,"Aragua",0,,"Primera Division"
"16.11.2008/2009","Monagas",2,,"Zulia",0,,"Primera Division"
"16.11.2008/2009","Petare",2,,"Mineros",0,,"Primera Division"
"16.11.2008/2009","Zamora",2,,"Estudiantes Merida",0,,"Primera Division"
"15.11.2008/2009","Estrella Roja",1,,"Llaneros",2,,"Primera Division"
"12.11.2008/2009","Carabobo",2,,"Caracas",4,,"Primera Division"
"09.11.2008/2009","Aragua",0,,"Dep. Tachira",0,,"Primera Division"
"09.11.2008/2009","Caracas",0,,"Petare",2,,"Primera Division"
"09.11.2008/2009","Dep. Anzoategui",0,,"Monagas",0,,"Primera Division"
"09.11.2008/2009","Estudiantes Merida",2,,"El Vigia",1,,"Primera Division"
"09.11.2008/2009","Lara",3,,"Estrella Roja",3,,"Primera Division"
"09.11.2008/2009","Llaneros",0,,"Zamora",1,,"Primera Division"
"09.11.2008/2009","Mineros",2,,"Minerven",1,,"Primera Division"
"09.11.2008/2009","Portuguesa",1,,"Carabobo",0,,"Primera Division"
"05.11.2008/2009","Dep. Tachira",0,,"Mineros",1,,"Primera Division"
"05.11.2008/2009","Minerven",1,,"Caracas",2,,"Primera Division"
"05.11.2008/2009","Monagas",1,,"Estudiantes Merida",0,,"Primera Division"
"05.11.2008/2009","Petare",2,,"Zulia",2,,"Primera Division"
"05.11.2008/2009","Estrella Roja",2,,"Portuguesa",2,,"Primera Division"
"05.11.2008/2009","El Vigia",3,,"Llaneros",1,,"Primera Division"
"05.11.2008/2009","Zamora",2,,"Lara",0,,"Primera Division"
"02.11.2008/2009","Aragua",1,,"Estrella Roja",0,,"Primera Division"
"02.11.2008/2009","Caracas",0,,"Dep. Tachira",0,,"Primera Division"
"02.11.2008/2009","Estudiantes Merida",3,,"U. A. Maracaibo",1,,"Primera Division"
"02.11.2008/2009","Lara",1,,"El Vigia",1,,"Primera Division"
"02.11.2008/2009","Llaneros",1,,"Monagas",0,,"Primera Division"
"02.11.2008/2009","Portuguesa",1,,"Zamora",2,,"Primera Division"
"02.11.2008/2009","Zulia",2,,"Minerven",1,,"Primera Division"
"01.11.2008/2009","Dep. Anzoategui",4,,"Petare",0,,"Primera Division"
"01.11.2008/2009","Mineros",3,,"Carabobo",0,,"Primera Division"
"27.10.2008/2009","U. A. Maracaibo",0,,"Llaneros",1,,"Primera Division"
"26.10.2008/2009","Monagas",2,,"Lara",1,,"Primera Division"
"26.10.2008/2009","Dep. Tachira",5,,"Zulia",2,,"Primera Division"
"26.10.2008/2009","El Vigia",2,,"Portuguesa",0,,"Primera Division"
"26.10.2008/2009","Minerven",1,,"Dep. Anzoategui",1,,"Primera Division"
"26.10.2008/2009","Petare",1,,"Estudiantes Merida",0,,"Primera Division"
"26.10.2008/2009","Zamora",1,,"Aragua",2,,"Primera Division"
"25.10.2008/2009","Estrella Roja",2,,"Mineros",1,,"Primera Division"
"19.10.2008/2009","Aragua",1,,"Lara",0,,"Primera Division"
"19.10.2008/2009","Carabobo",1,,"Dep. Tachira",1,,"Primera Division"
"19.10.2008/2009","Caracas",3,,"Estudiantes Merida",0,,"Primera Division"
"19.10.2008/2009","Mineros",1,,"Llaneros",1,,"Primera Division"
"19.10.2008/2009","Zamora",0,,"Petare",1,,"Primera Division"
"19.10.2008/2009","Zulia",2,,"Dep. Anzoategui",0,,"Primera Division"
"19.10.2008/2009","Portuguesa",1,,"Monagas",2,,"Primera Division"
"19.10.2008/2009","El Vigia",2,,"U. A. Maracaibo",2,,"Primera Division"
"18.10.2008/2009","Estrella Roja",1,,"Minerven",0,,"Primera Division"
"10.10.2008/2009","Petare",1,,"Estrella Roja",1,,"Primera Division"
"05.10.2008/2009","Dep. Anzoategui",2,,"Dep. Tachira",4,,"Primera Division"
"05.10.2008/2009","U. A. Maracaibo",0,,"Zamora",1,,"Primera Division"
"05.10.2008/2009","Minerven",2,,"Carabobo",0,,"Primera Division"
"04.10.2008/2009","Estudiantes Merida",2,,"Zulia",2,,"Primera Division"
"04.10.2008/2009","Lara",1,,"Mineros",1,,"Primera Division"
"04.10.2008/2009","Llaneros",1,,"Caracas",4,,"Primera Division"
"04.10.2008/2009","Monagas",1,,"El Vigia",0,,"Primera Division"
"04.10.2008/2009","Portuguesa",2,,"Aragua",1,,"Primera Division"
"28.09.2008/2009","Dep. Anzoategui",2,,"Estudiantes Merida",0,,"Primera Division"
"27.09.2008/2009","Carabobo",2,,"Petare",2,,"Primera Division"
"27.09.2008/2009","Caracas",1,,"Lara",1,,"Primera Division"
"27.09.2008/2009","Dep. Tachira",4,,"Minerven",0,,"Primera Division"
"27.09.2008/2009","El Vigia",1,,"Aragua",0,,"Primera Division"
"27.09.2008/2009","Estrella Roja",1,,"U. A. Maracaibo",0,,"Primera Division"
"27.09.2008/2009","Mineros",2,,"Portuguesa",1,,"Primera Division"
"27.09.2008/2009","Zamora",2,,"Monagas",2,,"Primera Division"
"27.09.2008/2009","Zulia",3,,"Llaneros",0,,"Primera Division"
"21.09.2008/2009","Aragua",2,,"Mineros",0,,"Primera Division"
"21.09.2008/2009","U. A. Maracaibo",2,,"Carabobo",1,,"Primera Division"
"20.09.2008/2009","El Vigia",2,,"Zamora",2,,"Primera Division"
"20.09.2008/2009","Lara",0,,"Zulia",1,,"Primera Division"
"20.09.2008/2009","Llaneros",0,,"Dep. Anzoategui",1,,"Primera Division"
"20.09.2008/2009","Minerven",2,,"Estudiantes Merida",1,,"Primera Division"
"20.09.2008/2009","Monagas",2,,"Estrella Roja",0,,"Primera Division"
"20.09.2008/2009","Petare",1,,"Dep. Tachira",0,,"Primera Division"
"20.09.2008/2009","Portuguesa",0,,"Caracas",3,,"Primera Division"
"14.09.2008/2009","Dep. Anzoategui",3,,"Lara",1,,"Primera Division"
"14.09.2008/2009","Dep. Tachira",0,,"U. A. Maracaibo",1,,"Primera Division"
"13.09.2008/2009","Carabobo",2,,"Monagas",1,,"Primera Division"
"13.09.2008/2009","Caracas",2,,"Aragua",1,,"Primera Division"
"13.09.2008/2009","Estrella Roja",1,,"El Vigia",1,,"Primera Division"
"13.09.2008/2009","Estudiantes Merida",0,,"Llaneros",1,,"Primera Division"
"13.09.2008/2009","Minerven",1,,"Petare",3,,"Primera Division"
"13.09.2008/2009","Zamora",3,,"Mineros",0,,"Primera Division"
"13.09.2008/2009","Zulia",3,,"Portuguesa",1,,"Primera Division"
"31.08.2008/2009","Aragua",1,,"Zulia",1,,"Primera Division"
"30.08.2008/2009","Zamora",2,,"Estrella Roja",0,,"Primera Division"
"28.08.2008/2009","El Vigia",0,,"Carabobo",2,,"Primera Division"
"28.08.2008/2009","Lara",1,,"Estudiantes Merida",3,,"Primera Division"
"28.08.2008/2009","Mineros",1,,"Caracas",2,,"Primera Division"
"28.08.2008/2009","Monagas",1,,"Dep. Tachira",1,,"Primera Division"
"28.08.2008/2009","Petare",1,,"Llaneros",0,,"Primera Division"
"28.08.2008/2009","U. A. Maracaibo",3,,"Minerven",0,,"Primera Division"
"27.08.2008/2009","Portuguesa",1,,"Dep. Anzoategui",0,,"Primera Division"
"23.08.2008/2009","Carabobo",1,,"Zamora",1,,"Primera Division"
"23.08.2008/2009","Dep. Anzoategui",1,,"Aragua",1,,"Primera Division"
"23.08.2008/2009","Dep. Tachira",1,,"El Vigia",1,,"Primera Division"
"23.08.2008/2009","Estrella Roja",0,,"Caracas",2,,"Primera Division"
"23.08.2008/2009","Estudiantes Merida",4,,"Portuguesa",1,,"Primera Division"
"23.08.2008/2009","Llaneros",0,,"Lara",0,,"Primera Division"
"23.08.2008/2009","Minerven",3,,"Monagas",1,,"Primera Division"
"23.08.2008/2009","Petare",1,,"U. A. Maracaibo",0,,"Primera Division"
"23.08.2008/2009","Zulia",3,,"Mineros",1,,"Primera Division"
"17.08.2008/2009","U. A. Maracaibo",2,,"Lara",1,,"Primera Division"
"16.08.2008/2009","Aragua",4,,"Estudiantes Merida",1,,"Primera Division"
"16.08.2008/2009","Caracas",0,,"Zulia",2,,"Primera Division"
"16.08.2008/2009","El Vigia",2,,"Minerven",2,,"Primera Division"
"16.08.2008/2009","Estrella Roja",1,,"Carabobo",1,,"Primera Division"
"16.08.2008/2009","Mineros",1,,"Dep. Anzoategui",1,,"Primera Division"
"16.08.2008/2009","Monagas",0,,"Petare",0,,"Primera Division"
"16.08.2008/2009","Portuguesa",0,,"Llaneros",1,,"Primera Division"
"16.08.2008/2009","Zamora",0,,"Dep. Tachira",1,,"Primera Division"
"10.08.2008/2009","U. A. Maracaibo",3,,"Monagas",2,,"Primera Division"
"09.08.2008/2009","Carabobo",1,,"Zulia",0,,"Primera Division"
"09.08.2008/2009","Dep. Anzoategui",3,,"Caracas",1,,"Primera Division"
"09.08.2008/2009","Dep. Tachira",3,,"Estrella Roja",2,,"Primera Division"
"09.08.2008/2009","Estudiantes Merida",3,,"Mineros",0,,"Primera Division"
"09.08.2008/2009","Lara",1,,"Portuguesa",0,,"Primera Division"
"09.08.2008/2009","Llaneros",2,,"Aragua",0,,"Primera Division"
"09.08.2008/2009","Minerven",3,,"Zamora",0,,"Primera Division"
"09.08.2008/2009","Petare",2,,"El Vigia",0,,"Primera Division"
"30.05.2007/2008","Dep. Tachira",0,,"Caracas",0,,"Primera Division"
"27.05.2007/2008","Caracas",1,,"Dep. Tachira",1,,"Primera Division"
"24.05.2007/2008","Aragua",2,,"El Vigia",1,,"Primera Division"
"24.05.2007/2008","Caracas",3,,"Trujillanos",1,,"Primera Division"
"24.05.2007/2008","Dep. Anzoategui",1,,"Carabobo",0,,"Primera Division"
"24.05.2007/2008","Estudiantes Merida",2,,"Petare",0,,"Primera Division"
"24.05.2007/2008","Llaneros",3,,"Lara",2,,"Primera Division"
"24.05.2007/2008","Mineros",2,,"Dep. Tachira",2,,"Primera Division"
"24.05.2007/2008","U. A. Maracaibo",1,,"Portuguesa",0,,"Primera Division"
"24.05.2007/2008","Union Lara",1,,"Estrella Roja",2,,"Primera Division"
"24.05.2007/2008","Zamora",4,,"Monagas",1,,"Primera Division"
"17.05.2007/2008","Carabobo",1,,"Llaneros",0,,"Primera Division"
"17.05.2007/2008","Dep. Tachira",3,,"Aragua",0,,"Primera Division"
"17.05.2007/2008","El Vigia",2,,"Union Lara",3,,"Primera Division"
"17.05.2007/2008","Estrella Roja",2,,"U. A. Maracaibo",1,,"Primera Division"
"17.05.2007/2008","Lara",0,,"Caracas",0,,"Primera Division"
"17.05.2007/2008","Monagas",5,,"Estudiantes Merida",0,,"Primera Division"
"17.05.2007/2008","Petare",2,,"Dep. Anzoategui",0,,"Primera Division"
"17.05.2007/2008","Portuguesa",2,,"Zamora",1,,"Primera Division"
"17.05.2007/2008","Trujillanos",2,,"Mineros",1,,"Primera Division"
"14.05.2007/2008","U. A. Maracaibo",2,,"Carabobo",3,,"Primera Division"
"11.05.2007/2008","Aragua",2,,"Trujillanos",0,,"Primera Division"
"11.05.2007/2008","Dep. Anzoategui",4,,"Monagas",0,,"Primera Division"
"11.05.2007/2008","U. A. Maracaibo",3,,"El Vigia",1,,"Primera Division"
"11.05.2007/2008","Union Lara",0,,"Dep. Tachira",0,,"Primera Division"
"10.05.2007/2008","Caracas",1,,"Carabobo",1,,"Primera Division"
"10.05.2007/2008","Estudiantes Merida",2,,"Portuguesa",2,,"Primera Division"
"10.05.2007/2008","Llaneros",1,,"Petare",0,,"Primera Division"
"10.05.2007/2008","Mineros",0,,"Lara",1,,"Primera Division"
"10.05.2007/2008","Zamora",0,,"Estrella Roja",1,,"Primera Division"
"07.05.2007/2008","Monagas",0,,"U. A. Maracaibo",2,,"Primera Division"
"03.05.2007/2008","Carabobo",0,,"Mineros",1,,"Primera Division"
"03.05.2007/2008","Dep. Tachira",4,,"U. A. Maracaibo",3,,"Primera Division"
"03.05.2007/2008","El Vigia",1,,"Zamora",0,,"Primera Division"
"03.05.2007/2008","Estrella Roja",4,,"Estudiantes Merida",1,,"Primera Division"
"03.05.2007/2008","Lara",1,,"Aragua",0,,"Primera Division"
"03.05.2007/2008","Monagas",1,,"Llaneros",0,,"Primera Division"
"03.05.2007/2008","Petare",1,,"Caracas",1,,"Primera Division"
"03.05.2007/2008","Portuguesa",1,,"Dep. Anzoategui",0,,"Primera Division"
"03.05.2007/2008","Trujillanos",2,,"Union Lara",0,,"Primera Division"
"27.04.2007/2008","Dep. Anzoategui",7,,"Estrella Roja",1,,"Primera Division"
"27.04.2007/2008","U. A. Maracaibo",2,,"Trujillanos",1,,"Primera Division"
"26.04.2007/2008","Aragua",1,,"Carabobo",1,,"Primera Division"
"26.04.2007/2008","Estudiantes Merida",1,,"El Vigia",0,,"Primera Division"
"26.04.2007/2008","Mineros",2,,"Petare",2,,"Primera Division"
"26.04.2007/2008","Union Lara",0,,"Lara",1,,"Primera Division"
"26.04.2007/2008","Zamora",2,,"Dep. Tachira",0,,"Primera Division"
"25.04.2007/2008","Caracas",3,,"Monagas",0,,"Primera Division"
"25.04.2007/2008","Llaneros",1,,"Portuguesa",0,,"Primera Division"
"19.04.2007/2008","Carabobo",0,,"Union Lara",0,,"Primera Division"
"19.04.2007/2008","Dep. Tachira",1,,"Estudiantes Merida",0,,"Primera Division"
"19.04.2007/2008","El Vigia",1,,"Dep. Anzoategui",5,,"Primera Division"
"19.04.2007/2008","Estrella Roja",0,,"Llaneros",1,,"Primera Division"
"19.04.2007/2008","Lara",2,,"U. A. Maracaibo",1,,"Primera Division"
"19.04.2007/2008","Monagas",1,,"Mineros",1,,"Primera Division"
"19.04.2007/2008","Petare",2,,"Aragua",1,,"Primera Division"
"19.04.2007/2008","Portuguesa",1,,"Caracas",1,,"Primera Division"
"19.04.2007/2008","Trujillanos",1,,"Zamora",4,,"Primera Division"
"13.04.2007/2008","Aragua",1,,"Monagas",2,,"Primera Division"
"12.04.2007/2008","Caracas",6,,"Estrella Roja",4,,"Primera Division"
"12.04.2007/2008","Dep. Anzoategui",2,,"Dep. Tachira",3,,"Primera Division"
"12.04.2007/2008","Estudiantes Merida",1,,"Trujillanos",0,,"Primera Division"
"12.04.2007/2008","Mineros",3,,"Portuguesa",3,,"Primera Division"
"12.04.2007/2008","Union Lara",4,,"Petare",4,,"Primera Division"
"12.04.2007/2008","Zamora",2,,"Lara",1,,"Primera Division"
"11.04.2007/2008","Llaneros",2,,"El Vigia",1,,"Primera Division"
"05.04.2007/2008","Carabobo",1,,"Zamora",2,,"Primera Division"
"05.04.2007/2008","Dep. Tachira",3,,"Llaneros",2,,"Primera Division"
"05.04.2007/2008","El Vigia",0,,"Caracas",2,,"Primera Division"
"05.04.2007/2008","Estrella Roja",1,,"Mineros",0,,"Primera Division"
"05.04.2007/2008","Lara",1,,"Estudiantes Merida",1,,"Primera Division"
"05.04.2007/2008","Monagas",2,,"Union Lara",1,,"Primera Division"
"05.04.2007/2008","Petare",1,,"U. A. Maracaibo",1,,"Primera Division"
"05.04.2007/2008","Portuguesa",1,,"Aragua",0,,"Primera Division"
"05.04.2007/2008","Trujillanos",1,,"Dep. Anzoategui",1,,"Primera Division"
"30.03.2007/2008","Dep. Anzoategui",2,,"Union Lara",1,,"Primera Division"
"29.03.2007/2008","Carabobo",2,,"Monagas",0,,"Primera Division"
"29.03.2007/2008","Dep. Tachira",1,,"El Vigia",0,,"Primera Division"
"29.03.2007/2008","Estudiantes Merida",0,,"U. A. Maracaibo",0,,"Primera Division"
"29.03.2007/2008","Trujillanos",0,,"Estrella Roja",0,,"Primera Division"
"29.03.2007/2008","Zamora",0,,"Petare",2,,"Primera Division"
"28.03.2007/2008","Caracas",0,,"Mineros",0,,"Primera Division"
"28.03.2007/2008","Lara",1,,"Portuguesa",0,,"Primera Division"
"28.03.2007/2008","Llaneros",0,,"Aragua",2,,"Primera Division"
"21.03.2007/2008","Caracas",0,,"Dep. Anzoategui",1,,"Primera Division"
"21.03.2007/2008","Estrella Roja",3,,"Lara",2,,"Primera Division"
"15.03.2007/2008","Aragua",1,,"Dep. Anzoategui",0,,"Primera Division"
"15.03.2007/2008","El Vigia",2,,"Trujillanos",0,,"Primera Division"
"15.03.2007/2008","Mineros",3,,"Llaneros",0,,"Primera Division"
"15.03.2007/2008","Monagas",0,,"Petare",1,,"Primera Division"
"15.03.2007/2008","Portuguesa",0,,"Carabobo",0,,"Primera Division"
"15.03.2007/2008","U. A. Maracaibo",2,,"Zamora",0,,"Primera Division"
"15.03.2007/2008","Union Lara",2,,"Estudiantes Merida",1,,"Primera Division"
"14.03.2007/2008","Caracas",2,,"Dep. Tachira",2,,"Primera Division"
"08.03.2007/2008","Carabobo",4,,"Estrella Roja",1,,"Primera Division"
"08.03.2007/2008","Dep. Anzoategui",1,,"Mineros",0,,"Primera Division"
"08.03.2007/2008","Estudiantes Merida",1,,"Aragua",1,,"Primera Division"
"08.03.2007/2008","Lara",1,,"El Vigia",0,,"Primera Division"
"08.03.2007/2008","Petare",2,,"Portuguesa",0,,"Primera Division"
"08.03.2007/2008","Zamora",2,,"Union Lara",0,,"Primera Division"
"07.03.2007/2008","Llaneros",1,,"Caracas",2,,"Primera Division"
"07.03.2007/2008","Trujillanos",1,,"Dep. Tachira",2,,"Primera Division"
"01.03.2007/2008","Aragua",2,,"Zamora",2,,"Primera Division"
"01.03.2007/2008","Dep. Tachira",1,,"Lara",0,,"Primera Division"
"01.03.2007/2008","El Vigia",1,,"Carabobo",1,,"Primera Division"
"01.03.2007/2008","Estrella Roja",0,,"Petare",0,,"Primera Division"
"01.03.2007/2008","Mineros",2,,"Estudiantes Merida",3,,"Primera Division"
"01.03.2007/2008","Portuguesa",2,,"Monagas",1,,"Primera Division"
"01.03.2007/2008","Trujillanos",2,,"Llaneros",1,,"Primera Division"
"01.03.2007/2008","Union Lara",0,,"U. A. Maracaibo",1,,"Primera Division"
"23.02.2007/2008","Carabobo",0,,"Dep. Tachira",1,,"Primera Division"
"23.02.2007/2008","Dep. Anzoategui",2,,"Llaneros",1,,"Primera Division"
"23.02.2007/2008","Lara",4,,"Trujillanos",1,,"Primera Division"
"23.02.2007/2008","Monagas",1,,"Estrella Roja",0,,"Primera Division"
"23.02.2007/2008","Petare",1,,"El Vigia",0,,"Primera Division"
"23.02.2007/2008","Portuguesa",4,,"Union Lara",0,,"Primera Division"
"23.02.2007/2008","U. A. Maracaibo",1,,"Aragua",1,,"Primera Division"
"23.02.2007/2008","Zamora",2,,"Mineros",0,,"Primera Division"
"22.02.2007/2008","Estudiantes Merida",1,,"Caracas",2,,"Primera Division"
"16.02.2007/2008","Aragua",1,,"Union Lara",2,,"Primera Division"
"16.02.2007/2008","Caracas",3,,"Zamora",1,,"Primera Division"
"16.02.2007/2008","Dep. Tachira",1,,"Petare",0,,"Primera Division"
"16.02.2007/2008","El Vigia",2,,"Monagas",1,,"Primera Division"
"16.02.2007/2008","Estrella Roja",3,,"Portuguesa",3,,"Primera Division"
"16.02.2007/2008","Llaneros",0,,"Estudiantes Merida",0,,"Primera Division"
"16.02.2007/2008","Trujillanos",2,,"Carabobo",3,,"Primera Division"
"15.02.2007/2008","Lara",0,,"Dep. Anzoategui",1,,"Primera Division"
"15.02.2007/2008","Mineros",2,,"U. A. Maracaibo",0,,"Primera Division"
"10.02.2007/2008","Monagas",0,,"Dep. Tachira",1,,"Primera Division"
"09.02.2007/2008","Carabobo",0,,"Lara",0,,"Primera Division"
"09.02.2007/2008","Estrella Roja",3,,"Aragua",2,,"Primera Division"
"09.02.2007/2008","Estudiantes Merida",1,,"Dep. Anzoategui",1,,"Primera Division"
"09.02.2007/2008","Portuguesa",2,,"El Vigia",3,,"Primera Division"
"09.02.2007/2008","Union Lara",1,,"Mineros",1,,"Primera Division"
"09.02.2007/2008","Zamora",1,,"Llaneros",1,,"Primera Division"
"08.02.2007/2008","Petare",2,,"Trujillanos",2,,"Primera Division"
"08.02.2007/2008","U. A. Maracaibo",1,,"Caracas",2,,"Primera Division"
"01.02.2007/2008","Dep. Tachira",4,,"Portuguesa",1,,"Primera Division"
"26.01.2007/2008","Carabobo",2,,"Estudiantes Merida",1,,"Primera Division"
"26.01.2007/2008","Caracas",4,,"Union Lara",2,,"Primera Division"
"26.01.2007/2008","Dep. Anzoategui",5,,"Zamora",0,,"Primera Division"
"26.01.2007/2008","El Vigia",1,,"Estrella Roja",0,,"Primera Division"
"26.01.2007/2008","Lara",1,,"Petare",1,,"Primera Division"
"26.01.2007/2008","Llaneros",3,,"U. A. Maracaibo",6,,"Primera Division"
"26.01.2007/2008","Trujillanos",1,,"Monagas",1,,"Primera Division"
"25.01.2007/2008","Mineros",0,,"Aragua",0,,"Primera Division"
"19.01.2007/2008","Aragua",1,,"Caracas",2,,"Primera Division"
"19.01.2007/2008","El Vigia",3,,"Mineros",0,,"Primera Division"
"19.01.2007/2008","Estrella Roja",0,,"Dep. Tachira",1,,"Primera Division"
"19.01.2007/2008","Monagas",0,,"Lara",1,,"Primera Division"
"19.01.2007/2008","Petare",2,,"Carabobo",0,,"Primera Division"
"19.01.2007/2008","Portuguesa",2,,"Trujillanos",1,,"Primera Division"
"19.01.2007/2008","U. A. Maracaibo",1,,"Dep. Anzoategui",0,,"Primera Division"
"19.01.2007/2008","Union Lara",1,,"Llaneros",1,,"Primera Division"
"19.01.2007/2008","Zamora",3,,"Estudiantes Merida",2,,"Primera Division"
"16.12.2007/2008","Carabobo",0,,"Dep. Anzoategui",1,,"Primera Division"
"16.12.2007/2008","Dep. Tachira",3,,"Mineros",0,,"Primera Division"
"16.12.2007/2008","El Vigia",3,,"Aragua",1,,"Primera Division"
"16.12.2007/2008","Estrella Roja",1,,"Union Lara",4,,"Primera Division"
"16.12.2007/2008","Monagas",2,,"Zamora",0,,"Primera Division"
"16.12.2007/2008","Petare",2,,"Estudiantes Merida",0,,"Primera Division"
"16.12.2007/2008","Portuguesa",1,,"U. A. Maracaibo",1,,"Primera Division"
"16.12.2007/2008","Trujillanos",1,,"Caracas",1,,"Primera Division"
"15.12.2007/2008","Lara",4,,"Llaneros",3,,"Primera Division"
"09.12.2007/2008","Aragua",1,,"Dep. Tachira",1,,"Primera Division"
"09.12.2007/2008","Caracas",5,,"Lara",1,,"Primera Division"
"09.12.2007/2008","Dep. Anzoategui",1,,"Petare",1,,"Primera Division"
"09.12.2007/2008","Estudiantes Merida",2,,"Monagas",1,,"Primera Division"
"09.12.2007/2008","Mineros",1,,"Trujillanos",5,,"Primera Division"
"09.12.2007/2008","U. A. Maracaibo",4,,"Estrella Roja",0,,"Primera Division"
"09.12.2007/2008","Union Lara",2,,"El Vigia",3,,"Primera Division"
"09.12.2007/2008","Zamora",0,,"Portuguesa",0,,"Primera Division"
